,date,state,AverageDailyTemperature,AverageRelativeHumidity,JHU_ConfirmedCases,JHU_ConfirmedDeaths,JHU_DailyCases,JHU_DailyDeaths
45,2020-01-05,Colorado,29.822916666666668,37.984375,0.0,0.0,0.0,0.0
46,2020-01-05,Connecticut,36.145833333333336,56.75,0.0,0.0,0.0,0.0
47,2020-01-05,Delaware,38.83611111111111,57.80277777777778,0.0,0.0,0.0,0.0
48,2020-01-05,Florida,50.364583333333336,58.572916666666664,0.0,0.0,0.0,0.0
49,2020-01-05,NewYork,28.791666666666668,93.21875,0.0,0.0,0.0,0.0
50,2020-01-06,Alabama,50.0,75.875,0.0,0.0,0.0,0.0
51,2020-01-06,Alaska,-23.121527777777782,76.55555555555556,0.0,0.0,0.0,0.0
52,2020-01-06,Arizona,44.166666666666664,28.833333333333332,0.0,0.0,0.0,0.0
53,2020-01-06,Arkansas,45.041666666666664,66.29166666666667,0.0,0.0,0.0,0.0
54,2020-01-06,California,44.68402777777778,89.72916666666667,0.0,0.0,0.0,0.0
55,2020-01-06,Colorado,22.458333333333332,37.864583333333336,0.0,0.0,0.0,0.0
56,2020-01-06,Connecticut,32.770833333333336,70.6875,0.0,0.0,0.0,0.0
57,2020-01-06,Delaware,41.770833333333336,54.25,0.0,0.0,0.0,0.0
58,2020-01-06,Florida,47.489583333333336,73.94791666666667,0.0,0.0,0.0,0.0
59,2020-01-06,NewYork,31.239583333333332,84.48958333333333,0.0,0.0,0.0,0.0
60,2020-01-07,Alabama,49.9375,59.041666666666664,0.0,0.0,0.0,0.0
61,2020-01-07,Alaska,-31.465277777777775,16.979166666666668,0.0,0.0,0.0,0.0
62,2020-01-07,Arizona,44.833333333333336,29.28125,0.0,0.0,0.0,0.0
63,2020-01-07,Arkansas,44.729166666666664,52.895833333333336,0.0,0.0,0.0,0.0
64,2020-01-07,California,40.44097222222222,93.92013888888887,0.0,0.0,0.0,0.0
65,2020-01-07,Colorado,30.880208333333332,36.588541666666664,0.0,0.0,0.0,0.0
66,2020-01-07,Connecticut,34.26388888888889,66.23611111111111,0.0,0.0,0.0,0.0
67,2020-01-07,Delaware,37.8125,70.32986111111111,0.0,0.0,0.0,0.0
68,2020-01-07,Florida,51.677083333333336,82.95833333333333,0.0,0.0,0.0,0.0
69,2020-01-07,NewYork,28.333333333333332,85.64583333333333,0.0,0.0,0.0,0.0
70,2020-01-08,Alabama,44.708333333333336,62.041666666666664,0.0,0.0,0.0,0.0
71,2020-01-08,Alaska,-36.50208333333333,6.083333333333333,0.0,0.0,0.0,0.0
72,2020-01-08,Arizona,41.635416666666664,36.385416666666664,0.0,0.0,0.0,0.0
73,2020-01-08,Arkansas,46.291666666666664,56.666666666666664,0.0,0.0,0.0,0.0
74,2020-01-08,California,44.260416666666664,91.09375,0.0,0.0,0.0,0.0
75,2020-01-08,Colorado,29.802083333333332,37.979166666666664,0.0,0.0,0.0,0.0
76,2020-01-08,Connecticut,31.15138888888889,71.925,0.0,0.0,0.0,0.0
77,2020-01-08,Delaware,36.666666666666664,62.569444444444436,0.0,0.0,0.0,0.0
78,2020-01-08,Florida,48.989583333333336,67.14583333333333,0.0,0.0,0.0,0.0
79,2020-01-08,NewYork,24.78125,84.21875,0.0,0.0,0.0,0.0
80,2020-01-09,Alabama,50.708333333333336,62.125,0.0,0.0,0.0,0.0
81,2020-01-09,Alaska,-13.083333333333334,68.54166666666667,0.0,0.0,0.0,0.0
82,2020-01-09,Arizona,36.802083333333336,62.40625,0.0,0.0,0.0,0.0
83,2020-01-09,Arkansas,53.94722222222222,73.58333333333333,0.0,0.0,0.0,0.0
84,2020-01-09,California,45.98888888888889,86.85277777777777,0.0,0.0,0.0,0.0
85,2020-01-09,Colorado,22.770833333333332,52.09375,0.0,0.0,0.0,0.0
86,2020-01-09,Connecticut,24.791666666666668,48.125,0.0,0.0,0.0,0.0
87,2020-01-09,Delaware,29.145833333333332,54.291666666666664,0.0,0.0,0.0,0.0
88,2020-01-09,Florida,57.697916666666664,70.73958333333333,0.0,0.0,0.0,0.0
89,2020-01-09,NewYork,20.072916666666668,68.58333333333333,0.0,0.0,0.0,0.0
90,2020-01-10,Alabama,64.59027777777779,71.83333333333333,0.0,0.0,0.0,0.0
91,2020-01-10,Alaska,-1.3958333333333333,56.104166666666664,0.0,0.0,0.0,0.0
92,2020-01-10,Arizona,36.072916666666664,56.083333333333336,0.0,0.0,0.0,0.0
93,2020-01-10,Arkansas,62.92619047619048,91.86369047619048,0.0,0.0,0.0,0.0
94,2020-01-10,California,46.80555555555555,82.1111111111111,0.0,0.0,0.0,0.0
95,2020-01-10,Colorado,17.6875,47.385416666666664,0.0,0.0,0.0,0.0
96,2020-01-10,Connecticut,38.27777777777778,77.39583333333333,0.0,0.0,0.0,0.0
97,2020-01-10,Delaware,46.65972222222223,76.13194444444444,0.0,0.0,0.0,0.0
98,2020-01-10,Florida,68.86458333333333,72.85416666666667,0.0,0.0,0.0,0.0
99,2020-01-10,NewYork,34.479166666666664,85.30208333333333,0.0,0.0,0.0,0.0
100,2020-01-11,Alabama,65.14814814814815,85.65972222222221,0.0,0.0,0.0,0.0
101,2020-01-11,Alaska,-14.291666666666666,68.5,0.0,0.0,0.0,0.0
102,2020-01-11,Arizona,33.53125,43.322916666666664,0.0,0.0,0.0,0.0
103,2020-01-11,Arkansas,44.25347222222223,89.2326388888889,0.0,0.0,0.0,0.0
104,2020-01-11,California,43.989583333333336,80.625,0.0,0.0,0.0,0.0
105,2020-01-11,Colorado,23.208333333333332,48.390625,0.0,0.0,0.0,0.0
106,2020-01-11,Connecticut,53.458333333333336,81.83333333333333,0.0,0.0,0.0,0.0
107,2020-01-11,Delaware,62.833333333333336,73.45833333333333,0.0,0.0,0.0,0.0
108,2020-01-11,Florida,72.34375,79.21354166666667,0.0,0.0,0.0,0.0
109,2020-01-11,NewYork,54.260416666666664,92.5625,0.0,0.0,0.0,0.0
110,2020-01-12,Alabama,55.9375,83.19444444444444,0.0,0.0,0.0,0.0
111,2020-01-12,Alaska,-19.031944444444445,75.40416666666667,0.0,0.0,0.0,0.0
112,2020-01-12,Arizona,35.3125,52.75,0.0,0.0,0.0,0.0
113,2020-01-12,Arkansas,35.354166666666664,86.14583333333333,0.0,0.0,0.0,0.0
114,2020-01-12,California,41.52777777777778,83.28611111111111,0.0,0.0,0.0,0.0
115,2020-01-12,Colorado,17.791666666666668,54.796875,0.0,0.0,0.0,0.0
116,2020-01-12,Connecticut,55.770833333333336,68.17013888888889,0.0,0.0,0.0,0.0
117,2020-01-12,Delaware,61.71875,66.57638888888889,0.0,0.0,0.0,0.0
118,2020-01-12,Florida,72.3125,84.35416666666667,0.0,0.0,0.0,0.0
119,2020-01-12,NewYork,43.125,87.05208333333333,0.0,0.0,0.0,0.0
120,2020-01-13,Alabama,62.67361111111111,86.13194444444444,0.0,0.0,0.0,0.0
121,2020-01-13,Alaska,-0.59375,81.95833333333333,0.0,0.0,0.0,0.0
122,2020-01-13,Arizona,37.96875,49.822916666666664,0.0,0.0,0.0,0.0
123,2020-01-13,Arkansas,39.54027777777778,91.54027777777777,0.0,0.0,0.0,0.0
124,2020-01-13,California,42.6,79.47500000000001,0.0,0.0,0.0,0.0
125,2020-01-13,Colorado,20.442708333333332,67.89583333333333,0.0,0.0,0.0,0.0
126,2020-01-13,Connecticut,35.94444444444444,78.1875,0.0,0.0,0.0,0.0
127,2020-01-13,Delaware,45.10590277777777,91.03125,0.0,0.0,0.0,0.0
128,2020-01-13,Florida,71.38541666666667,82.21875,0.0,0.0,0.0,0.0
129,2020-01-13,NewYork,35.302083333333336,89.21875,0.0,0.0,0.0,0.0
130,2020-01-14,Alabama,62.42013888888889,96.60069444444444,0.0,0.0,0.0,0.0
131,2020-01-14,Alaska,6.708333333333333,85.25694444444444,0.0,0.0,0.0,0.0
132,2020-01-14,Arizona,40.833333333333336,45.572916666666664,0.0,0.0,0.0,0.0
133,2020-01-14,Arkansas,49.545138888888886,97.39583333333333,0.0,0.0,0.0,0.0
134,2020-01-14,California,44.104166666666664,80.91666666666667,0.0,0.0,0.0,0.0
135,2020-01-14,Colorado,28.34375,35.505208333333336,0.0,0.0,0.0,0.0
136,2020-01-14,Connecticut,38.8125,84.05208333333333,0.0,0.0,0.0,0.0
137,2020-01-14,Delaware,43.84050925925926,99.96296296296298,0.0,0.0,0.0,0.0
138,2020-01-14,Florida,68.35416666666667,87.04166666666667,0.0,0.0,0.0,0.0
139,2020-01-14,NewYork,37.260416666666664,90.45833333333333,0.0,0.0,0.0,0.0
140,2020-01-15,Alabama,62.006944444444436,96.1111111111111,0.0,0.0,0.0,0.0
141,2020-01-15,Alaska,-0.3541666666666667,81.70833333333333,0.0,0.0,0.0,0.0
142,2020-01-15,Arizona,43.666666666666664,43.416666666666664,0.0,0.0,0.0,0.0
143,2020-01-15,Arkansas,58.37152777777778,96.17013888888887,0.0,0.0,0.0,0.0
144,2020-01-15,California,42.96944444444444,76.175,0.0,0.0,0.0,0.0
145,2020-01-15,Colorado,28.729166666666668,33.776041666666664,0.0,0.0,0.0,0.0
146,2020-01-15,Connecticut,39.59722222222222,76.4513888888889,0.0,0.0,0.0,0.0
147,2020-01-15,Delaware,46.84583333333333,89.3125,0.0,0.0,0.0,0.0
148,2020-01-15,Florida,68.01041666666667,86.0625,0.0,0.0,0.0,0.0
149,2020-01-15,NewYork,35.28125,82.85416666666667,0.0,0.0,0.0,0.0
150,2020-01-16,Alabama,60.381944444444436,63.59722222222223,0.0,0.0,0.0,0.0
151,2020-01-16,Alaska,3.9375,66.54166666666667,0.0,0.0,0.0,0.0
152,2020-01-16,Arizona,44.114583333333336,55.447916666666664,0.0,0.0,0.0,0.0
153,2020-01-16,Arkansas,46.020833333333336,70.77083333333333,0.0,0.0,0.0,0.0
154,2020-01-16,California,45.05902777777778,80.7638888888889,0.0,0.0,0.0,0.0
155,2020-01-16,Colorado,24.729166666666668,52.09375,0.0,0.0,0.0,0.0
156,2020-01-16,Connecticut,37.83531746031746,65.61458333333333,0.0,0.0,0.0,0.0
157,2020-01-16,Delaware,47.0625,55.24305555555555,0.0,0.0,0.0,0.0
158,2020-01-16,Florida,65.44791666666667,91.07291666666667,0.0,0.0,0.0,0.0
159,2020-01-16,NewYork,30.125,96.95833333333333,0.0,0.0,0.0,0.0
160,2020-01-17,Alabama,55.083333333333336,35.75,0.0,0.0,0.0,0.0
161,2020-01-17,Alaska,-3.1666666666666665,64.95833333333333,0.0,0.0,0.0,0.0
162,2020-01-17,Arizona,41.583333333333336,71.86458333333333,0.0,0.0,0.0,0.0
163,2020-01-17,Arkansas,41.583333333333336,78.54166666666667,0.0,0.0,0.0,0.0
164,2020-01-17,California,42.93402777777778,86.49652777777777,0.0,0.0,0.0,0.0
165,2020-01-17,Colorado,23.786458333333332,73.94791666666667,0.0,0.0,0.0,0.0
166,2020-01-17,Connecticut,19.541666666666668,41.916666666666664,0.0,0.0,0.0,0.0
167,2020-01-17,Delaware,30.125,41.166666666666664,0.0,0.0,0.0,0.0
168,2020-01-17,Florida,66.0,70.95833333333333,0.0,0.0,0.0,0.0
169,2020-01-17,NewYork,10.114583333333334,81.953125,0.0,0.0,0.0,0.0
170,2020-01-18,Alabama,54.194444444444436,81.05902777777779,0.0,0.0,0.0,0.0
171,2020-01-18,Alaska,-22.333333333333332,69.54166666666667,0.0,0.0,0.0,0.0
172,2020-01-18,Arizona,44.458333333333336,32.104166666666664,0.0,0.0,0.0,0.0
173,2020-01-18,Arkansas,53.56944444444445,65.0763888888889,0.0,0.0,0.0,0.0
174,2020-01-18,California,40.645833333333336,92.02083333333333,0.0,0.0,0.0,0.0
175,2020-01-18,Colorado,25.447916666666668,43.354166666666664,0.0,0.0,0.0,0.0
176,2020-01-18,Connecticut,19.225694444444446,63.55138888888889,0.0,0.0,0.0,0.0
177,2020-01-18,Delaware,31.42361111111111,69.90555555555555,0.0,0.0,0.0,0.0
178,2020-01-18,Florida,64.67708333333333,72.375,0.0,0.0,0.0,0.0
179,2020-01-18,NewYork,18.041666666666668,86.85416666666667,0.0,0.0,0.0,0.0
180,2020-01-19,Alabama,42.72222222222223,50.395833333333336,0.0,0.0,0.0,0.0
181,2020-01-19,Alaska,-26.375,64.29166666666667,0.0,0.0,0.0,0.0
182,2020-01-19,Arizona,47.177083333333336,26.177083333333332,0.0,0.0,0.0,0.0
183,2020-01-19,Arkansas,38.875,42.583333333333336,0.0,0.0,0.0,0.0
184,2020-01-19,California,43.583333333333336,88.00694444444446,0.0,0.0,0.0,0.0
185,2020-01-19,Colorado,27.0,69.0,0.0,0.0,0.0,0.0
186,2020-01-19,Connecticut,34.00694444444444,68.97123015873017,0.0,0.0,0.0,0.0
187,2020-01-19,Delaware,39.17361111111111,65.74305555555556,0.0,0.0,0.0,0.0
188,2020-01-19,Florida,65.5625,82.75,0.0,0.0,0.0,0.0
189,2020-01-19,NewYork,26.510416666666668,92.29166666666667,0.0,0.0,0.0,0.0
190,2020-01-20,Alabama,30.125,59.958333333333336,0.0,0.0,0.0,0.0
191,2020-01-20,Alaska,-20.645833333333332,71.9375,0.0,0.0,0.0,0.0
192,2020-01-20,Arizona,48.416666666666664,42.6875,0.0,0.0,0.0,0.0
193,2020-01-20,Arkansas,30.375,56.25,0.0,0.0,0.0,0.0
194,2020-01-20,California,45.506944444444436,88.32638888888887,0.0,0.0,0.0,0.0
195,2020-01-20,Colorado,28.953125,54.572916666666664,0.0,0.0,0.0,0.0
196,2020-01-20,Connecticut,20.625,46.583333333333336,0.0,0.0,0.0,0.0
197,2020-01-20,Delaware,27.25,46.729166666666664,0.0,0.0,0.0,0.0
198,2020-01-20,Florida,47.947916666666664,53.447916666666664,0.0,0.0,0.0,0.0
199,2020-01-20,NewYork,13.927083333333334,81.17708333333333,0.0,0.0,0.0,0.0
200,2020-01-21,Alabama,31.0,57.541666666666664,0.0,0.0,0.0,0.0
201,2020-01-21,Alaska,-15.125,79.5,0.0,0.0,0.0,0.0
202,2020-01-21,Arizona,42.989583333333336,90.27083333333333,0.0,0.0,0.0,0.0
203,2020-01-21,Arkansas,28.9375,73.20833333333333,0.0,0.0,0.0,0.0
204,2020-01-21,California,51.013194444444444,76.12013888888889,0.0,0.0,0.0,0.0
205,2020-01-21,Colorado,31.125,63.609375,0.0,0.0,0.0,0.0
206,2020-01-21,Connecticut,19.416666666666668,56.375,0.0,0.0,0.0,0.0
207,2020-01-21,Delaware,26.479166666666668,50.583333333333336,0.0,0.0,0.0,0.0
208,2020-01-21,Florida,40.802083333333336,61.03125,0.0,0.0,0.0,0.0
209,2020-01-21,NewYork,16.03125,86.21875,0.0,0.0,0.0,0.0
210,2020-01-22,Alabama,38.458333333333336,46.416666666666664,0.0,0.0,0.0,0.0
211,2020-01-22,Alaska,-14.791666666666666,79.45833333333333,0.0,0.0,0.0,0.0
212,2020-01-22,Arizona,43.395833333333336,80.98958333333333,0.0,0.0,0.0,0.0
213,2020-01-22,Arkansas,32.8125,83.84027777777779,0.0,0.0,0.0,0.0
214,2020-01-22,California,54.319444444444436,84.41319444444444,0.0,0.0,0.0,0.0
215,2020-01-22,Colorado,29.864583333333332,53.958333333333336,0.0,0.0,0.0,0.0
216,2020-01-22,Connecticut,21.25,70.375,0.0,0.0,0.0,0.0
217,2020-01-22,Delaware,28.666666666666668,64.83333333333333,0.0,0.0,0.0,0.0
218,2020-01-22,Florida,45.40625,57.130208333333336,0.0,0.0,0.0,0.0
219,2020-01-22,NewYork,18.072916666666668,83.67708333333333,0.0,0.0,0.0,0.0
220,2020-01-23,Alabama,43.331944444444446,83.00138888888888,0.0,0.0,0.0,0.0
221,2020-01-23,Alaska,-6.5,81.3125,0.0,0.0,0.0,0.0
222,2020-01-23,Arizona,46.6875,49.802083333333336,0.0,0.0,0.0,0.0
223,2020-01-23,Arkansas,38.68055555555555,93.72569444444444,0.0,0.0,0.0,0.0
224,2020-01-23,California,51.91220238095238,85.60763888888887,0.0,0.0,0.0,0.0
225,2020-01-23,Colorado,28.03125,53.083333333333336,0.0,0.0,0.0,0.0
226,2020-01-23,Connecticut,27.291666666666668,72.125,0.0,0.0,0.0,0.0
227,2020-01-23,Delaware,31.958333333333332,69.33333333333333,0.0,0.0,0.0,0.0
228,2020-01-23,Florida,58.614583333333336,79.97395833333333,0.0,0.0,0.0,0.0
229,2020-01-23,NewYork,23.916666666666668,77.98958333333333,0.0,0.0,0.0,0.0
230,2020-01-24,Alabama,49.5094246031746,77.03819444444444,0.0,0.0,0.0,0.0
231,2020-01-24,Alaska,-6.341666666666666,78.64444444444445,0.0,0.0,0.0,0.0
232,2020-01-24,Arizona,46.4375,48.916666666666664,0.0,0.0,0.0,0.0
233,2020-01-24,Arkansas,40.354166666666664,73.9375,0.0,0.0,0.0,0.0
234,2020-01-24,California,48.856249999999996,91.89791666666667,0.0,0.0,0.0,0.0
235,2020-01-24,Colorado,29.322916666666668,50.036458333333336,0.0,0.0,0.0,0.0
236,2020-01-24,Connecticut,34.90277777777778,66.33333333333333,0.0,0.0,0.0,0.0
237,2020-01-24,Delaware,39.833333333333336,88.02083333333333,0.0,0.0,0.0,0.0
238,2020-01-24,Florida,64.26041666666667,84.5625,0.0,0.0,0.0,0.0
239,2020-01-24,NewYork,36.270833333333336,56.895833333333336,0.0,0.0,0.0,0.0
240,2020-01-25,Alabama,42.708333333333336,71.41666666666667,0.0,0.0,0.0,0.0
241,2020-01-25,Alaska,-8.965277777777779,77.9375,0.0,0.0,0.0,0.0
242,2020-01-25,Arizona,45.96875,53.5625,0.0,0.0,0.0,0.0
243,2020-01-25,Arkansas,42.416666666666664,69.91666666666667,0.0,0.0,0.0,0.0
244,2020-01-25,California,52.75347222222223,82.68055555555556,0.0,0.0,0.0,0.0
245,2020-01-25,Colorado,30.661458333333332,48.5625,0.0,0.0,0.0,0.0
246,2020-01-25,Connecticut,39.80833333333334,89.04826388888888,0.0,0.0,0.0,0.0
247,2020-01-25,Delaware,47.41380471380472,93.76835317460318,0.0,0.0,0.0,0.0
248,2020-01-25,Florida,54.427083333333336,72.80208333333333,0.0,0.0,0.0,0.0
249,2020-01-25,NewYork,34.166666666666664,80.76041666666667,0.0,0.0,0.0,0.0
250,2020-01-26,Alabama,44.572916666666664,77.85069444444444,0.0,0.0,0.0,0.0
251,2020-01-26,Alaska,-16.124999999999996,74.51736111111111,0.0,0.0,0.0,0.0
252,2020-01-26,Arizona,45.895833333333336,56.489583333333336,1.0,0.0,1.0,0.0
253,2020-01-26,Arkansas,46.90624999999999,92.44444444444446,0.0,0.0,0.0,0.0
254,2020-01-26,California,54.28125,81.625,2.0,0.0,2.0,0.0
255,2020-01-26,Colorado,34.03125,43.739583333333336,0.0,0.0,0.0,0.0
256,2020-01-26,Connecticut,38.30347222222222,75.3625,0.0,0.0,0.0,0.0
257,2020-01-26,Delaware,42.44444444444445,64.6875,0.0,0.0,0.0,0.0
258,2020-01-26,Florida,51.239583333333336,73.04166666666667,0.0,0.0,0.0,0.0
259,2020-01-26,NewYork,32.833333333333336,98.10416666666667,0.0,0.0,0.0,0.0
260,2020-01-27,Alabama,47.638194444444444,87.25763888888889,0.0,0.0,0.0,0.0
261,2020-01-27,Alaska,-16.666666666666668,67.35416666666667,0.0,0.0,0.0,0.0
262,2020-01-27,Arizona,45.786458333333336,53.25,1.0,0.0,0.0,0.0
263,2020-01-27,Arkansas,46.67152777777778,88.98958333333333,0.0,0.0,0.0,0.0
264,2020-01-27,California,49.56597222222223,81.33125,2.0,0.0,0.0,0.0
265,2020-01-27,Colorado,29.833333333333332,63.026041666666664,0.0,0.0,0.0,0.0
266,2020-01-27,Connecticut,38.25,65.375,0.0,0.0,0.0,0.0
267,2020-01-27,Delaware,41.25,61.666666666666664,0.0,0.0,0.0,0.0
268,2020-01-27,Florida,57.817708333333336,72.51041666666667,0.0,0.0,0.0,0.0
269,2020-01-27,NewYork,31.645833333333332,99.85416666666667,0.0,0.0,0.0,0.0
270,2020-01-28,Alabama,48.625,68.33333333333333,0.0,0.0,0.0,0.0
271,2020-01-28,Alaska,-18.569444444444443,69.94791666666667,0.0,0.0,0.0,0.0
272,2020-01-28,Arizona,44.208333333333336,33.84375,1.0,0.0,0.0,0.0
273,2020-01-28,Arkansas,40.62847222222222,96.54513888888887,0.0,0.0,0.0,0.0
274,2020-01-28,California,50.61875,82.47430555555556,2.0,0.0,0.0,0.0
275,2020-01-28,Colorado,24.71875,42.453125,0.0,0.0,0.0,0.0
276,2020-01-28,Connecticut,36.5,58.208333333333336,0.0,0.0,0.0,0.0
277,2020-01-28,Delaware,40.583333333333336,57.583333333333336,0.0,0.0,0.0,0.0
278,2020-01-28,Florida,54.875,66.94270833333333,0.0,0.0,0.0,0.0
279,2020-01-28,NewYork,28.96875,99.5625,0.0,0.0,0.0,0.0
280,2020-01-29,Alabama,47.541666666666664,73.20833333333333,0.0,0.0,0.0,0.0
281,2020-01-29,Alaska,-13.845138888888888,71.40694444444443,0.0,0.0,0.0,0.0
282,2020-01-29,Arizona,42.072916666666664,45.552083333333336,1.0,0.0,0.0,0.0
283,2020-01-29,Arkansas,41.291666666666664,90.25,0.0,0.0,0.0,0.0
284,2020-01-29,California,47.548611111111114,85.22916666666667,2.0,0.0,0.0,0.0
285,2020-01-29,Colorado,25.416666666666668,49.333333333333336,0.0,0.0,0.0,0.0
286,2020-01-29,Connecticut,32.75,52.208333333333336,0.0,0.0,0.0,0.0
287,2020-01-29,Delaware,37.770833333333336,52.833333333333336,0.0,0.0,0.0,0.0
288,2020-01-29,Florida,51.895833333333336,79.29166666666667,0.0,0.0,0.0,0.0
289,2020-01-29,NewYork,21.895833333333332,90.89583333333333,0.0,0.0,0.0,0.0
290,2020-01-30,Alabama,47.041666666666664,74.58333333333333,0.0,0.0,0.0,0.0
291,2020-01-30,Alaska,-12.833333333333334,73.0,0.0,0.0,0.0,0.0
292,2020-01-30,Arizona,42.489583333333336,40.125,1.0,0.0,0.0,0.0
293,2020-01-30,Arkansas,39.375,88.25,0.0,0.0,0.0,0.0
294,2020-01-30,California,49.048611111111114,79.83680555555556,2.0,0.0,0.0,0.0
295,2020-01-30,Colorado,21.723958333333332,51.973958333333336,0.0,0.0,0.0,0.0
296,2020-01-30,Connecticut,27.041666666666668,52.041666666666664,0.0,0.0,0.0,0.0
297,2020-01-30,Delaware,31.875,65.22916666666667,0.0,0.0,0.0,0.0
298,2020-01-30,Florida,57.114583333333336,84.82291666666667,0.0,0.0,0.0,0.0
299,2020-01-30,NewYork,15.395833333333334,83.77083333333333,0.0,0.0,0.0,0.0
300,2020-01-31,Alabama,48.38888888888889,79.72222222222221,0.0,0.0,0.0,0.0
301,2020-01-31,Alaska,-14.59375,77.83333333333333,0.0,0.0,0.0,0.0
302,2020-01-31,Arizona,46.135416666666664,29.364583333333332,1.0,0.0,0.0,0.0
303,2020-01-31,Arkansas,44.49305555555555,78.32638888888889,0.0,0.0,0.0,0.0
304,2020-01-31,California,51.02777777777777,78.09722222222221,3.0,0.0,1.0,0.0
305,2020-01-31,Colorado,25.385416666666668,39.25,0.0,0.0,0.0,0.0
306,2020-01-31,Connecticut,31.416666666666668,75.97916666666667,0.0,0.0,0.0,0.0
307,2020-01-31,Delaware,37.875,82.625,0.0,0.0,0.0,0.0
308,2020-01-31,Florida,60.0625,86.88541666666667,0.0,0.0,0.0,0.0
309,2020-01-31,NewYork,27.75,79.61458333333333,0.0,0.0,0.0,0.0
310,2020-02-01,Alabama,46.44444444444445,81.80555555555556,0.0,0.0,0.0,0.0
311,2020-02-01,Alaska,-26.458333333333332,58.791666666666664,0.0,0.0,0.0,0.0
